1,2,3,4,5,6,7,8,9,10,Europalette,Gitterbox,Karton_groß,Karton_klein
20,40,0,50,60,100,80,50,40,100,5,0,21,7
80,0,50,100,30,50,40,50,20,30,2,1,13,15
80,50,10,40,70,50,30,10,100,70,5,1,10,3
70,70,60,40,40,40,100,100,80,80,5,0,15,21
80,40,100,10,20,20,40,60,80,50,4,0,10,28
10,60,10,0,40,50,80,10,20,90,5,0,14,4
50,10,60,100,90,30,40,90,0,80,4,2,9,20
100,100,40,80,20,90,0,80,80,90,6,0,14,18
90,60,70,90,70,40,100,10,30,90,5,2,15,15
60,60,20,50,100,100,50,50,70,20,2,1,17,9
70,70,0,60,0,80,50,90,30,90,5,0,19,8
60,90,90,20,80,20,50,80,0,20,1,1,11,26
40,50,100,100,30,80,80,20,10,0,0,1,13,22
80,10,20,60,80,90,90,30,60,50,4,1,17,7
0,50,60,90,100,10,60,50,90,80,5,2,7,17
90,0,0,10,40,0,0,80,80,30,3,0,5,8
80,20,30,10,30,20,80,10,100,10,2,0,11,7
60,10,40,20,10,0,40,80,60,0,1,0,8,17
80,30,90,100,0,60,60,60,0,10,1,1,11,24
20,100,90,90,20,20,80,60,80,20,2,1,8,28
0,100,30,0,90,100,40,80,80,30,3,1,12,14
20,60,30,20,60,100,90,80,20,10,1,0,19,16
10,10,90,100,10,80,30,40,60,70,5,1,7,24
90,40,70,60,10,20,70,50,80,50,4,0,13,20
80,50,0,10,20,0,20,60,40,90,5,0,9,8
60,60,70,50,80,70,90,20,80,0,1,1,16,16
60,60,80,20,50,30,10,20,20,100,5,0,11,18
0,80,50,60,0,30,70,0,100,70,5,0,13,10
60,20,100,20,50,80,30,100,20,100,5,0,13,29
30,90,90,90,90,80,30,30,0,50,3,2,8,24
100,70,60,50,100,60,60,40,50,70,4,1,21,16
50,10,80,80,20,0,80,80,30,10,1,0,14,26
50,80,90,20,50,100,100,20,30,30,2,0,20,20
100,70,10,0,80,70,20,80,40,100,5,1,14,10
40,30,80,80,60,0,80,60,70,20,2,0,14,22
50,10,10,0,80,50,10,60,100,30,3,1,6,8
100,90,0,80,90,40,70,100,90,30,3,1,17,9
10,20,80,10,50,90,40,40,50,70,4,0,19,21
0,10,100,60,100,30,60,0,60,90,6,1,11,20
60,30,50,20,30,60,0,0,10,60,3,0,8,10
50,40,20,30,20,30,80,10,10,20,1,0,12,7
50,50,20,70,80,100,40,10,0,50,3,1,16,5
50,30,10,30,60,0,80,50,90,40,3,0,12,7
30,70,100,60,80,30,60,40,70,90,6,1,12,27
70,90,0,30,20,80,30,90,100,80,5,0,11,10
60,10,0,0,20,0,70,50,30,50,3,0,11,7
50,70,100,40,0,70,90,0,50,60,3,0,20,20
70,0,20,70,60,60,50,50,90,90,6,0,17,9
40,40,80,40,30,0,100,100,60,10,2,0,11,25
40,70,40,40,10,70,60,70,80,80,5,0,14,16
80,70,10,40,100,10,70,60,20,80,4,1,15,8
90,80,40,10,100,90,20,80,70,70,5,1,11,16
0,0,30,60,100,30,90,80,80,60,4,1,11,14
40,80,70,60,60,60,20,10,20,90,5,0,15,15
30,30,40,20,70,20,90,0,40,100,5,1,13,11
90,30,50,50,50,80,70,80,20,70,4,0,20,18
40,80,10,100,50,30,50,0,0,90,5,1,13,2
50,10,0,60,100,50,100,60,60,10,2,1,14,6
100,50,40,40,100,50,20,30,50,70,4,1,15,11
90,60,60,0,30,60,0,0,80,10,2,0,8,12
40,80,60,70,20,70,40,40,80,80,5,0,16,18
50,50,100,20,20,90,50,20,40,40,2,0,18,24
30,80,80,70,90,80,10,40,30,100,5,1,14,23
90,60,70,80,90,30,90,80,20,40,2,1,18,22
70,70,50,70,90,20,70,10,10,70,4,1,15,11
10,80,90,90,10,80,10,40,30,90,5,1,10,24
90,70,40,70,50,60,0,10,0,80,4,0,13,9
0,40,90,0,30,90,90,40,70,30,3,0,13,22
50,10,40,60,10,20,50,100,0,70,4,0,12,18
30,20,90,20,40,30,30,50,50,10,1,0,13,26
10,40,70,100,90,20,80,90,30,100,5,2,10,23
60,80,90,20,10,70,100,10,40,50,3,0,18,20
70,70,0,20,0,100,0,10,90,80,5,0,9,1
40,100,30,0,50,70,0,60,90,0,1,0,9,12
90,20,30,10,100,100,20,100,30,70,4,1,13,15
30,10,90,70,60,60,60,30,20,70,4,0,18,24
90,70,60,10,60,10,10,90,80,80,5,0,10,20
80,60,90,90,10,70,60,90,30,100,5,1,16,27
10,90,100,10,0,10,70,20,60,0,1,0,10,23
70,60,40,90,70,50,80,30,100,100,6,2,11,11
50,100,40,20,60,60,70,50,90,30,3,0,16,13
90,0,50,30,100,10,100,60,90,30,3,1,11,16
80,0,40,50,80,100,60,40,20,20,1,1,17,12
80,80,60,40,70,80,70,20,50,100,5,1,21,14
10,100,90,60,60,0,30,40,100,20,2,0,10,23
30,80,90,30,0,70,0,80,60,100,6,0,8,29
20,20,20,80,0,0,10,70,0,70,4,0,6,13
20,30,30,100,40,70,90,0,0,20,1,1,13,8
40,90,0,20,80,80,90,80,50,80,4,1,19,8
40,80,60,60,50,20,20,20,10,80,4,0,11,14
90,70,70,100,10,50,70,100,60,0,1,1,13,24
90,90,70,10,40,10,40,70,70,0,1,0,13,21
0,0,10,10,10,60,0,10,70,70,5,0,4,4
50,90,40,40,50,10,0,50,0,30,2,0,8,13
70,50,70,50,80,60,30,40,70,70,5,1,10,18
10,0,30,90,0,50,80,90,0,100,5,1,8,15
10,0,60,30,100,0,10,100,60,100,6,1,3,22
80,70,90,70,10,20,20,80,80,40,3,0,10,27
10,90,20,100,20,40,30,50,60,30,3,1,6,12
0,90,70,0,50,20,30,90,100,0,1,0,7,22
70,80,10,70,30,50,50,60,30,0,0,0,20,8
0,90,100,90,70,0,80,100,90,20,2,2,7,29
80,30,100,100,50,0,80,100,70,30,3,1,10,29
10,70,20,10,10,30,70,100,60,0,1,0,11,15
60,50,90,100,50,80,10,40,10,20,1,1,10,22
90,70,60,100,90,0,100,0,70,40,3,2,10,12
10,100,20,50,40,100,50,80,30,30,2,0,21,13
70,90,50,80,100,90,20,80,50,30,2,1,18,18
0,40,80,100,0,0,80,100,80,10,2,1,6,25
100,70,50,30,70,40,90,60,50,40,2,1,20,16
100,70,100,30,0,20,60,80,50,80,4,0,18,28
70,30,50,70,80,30,70,10,50,40,2,1,19,11
30,90,90,100,100,20,20,50,50,0,0,2,9,26
40,70,90,90,20,90,70,100,10,40,2,1,15,29
80,70,20,10,70,90,10,100,70,90,6,1,11,13
0,20,90,40,80,50,70,20,100,10,2,1,12,20
10,30,40,90,100,30,100,60,10,70,4,2,10,15
40,80,100,20,50,10,0,90,80,40,3,0,7,28
0,70,100,70,40,10,50,20,100,70,5,0,15,22
80,50,90,30,80,30,0,30,70,90,6,1,7,21
30,60,20,10,100,50,20,70,60,60,4,1,7,14
100,70,90,100,10,100,100,20,30,80,4,1,19,21
0,70,70,40,100,20,60,60,20,60,3,1,12,20
60,20,70,100,30,30,90,40,0,10,1,1,11,18
20,80,50,80,90,20,100,0,50,70,4,1,18,12
0,60,10,0,70,100,40,90,100,100,6,1,12,10
30,90,80,10,10,50,40,90,100,80,5,0,11,28
50,40,100,80,60,100,90,90,70,80,5,0,20,28
20,100,90,60,80,20,40,10,50,70,4,1,16,21
80,80,30,60,10,60,70,90,0,50,3,0,16,15
100,100,0,10,50,30,50,80,20,0,0,0,18,8
90,40,70,60,60,50,100,80,0,70,4,0,18,22
50,90,50,60,100,20,70,60,20,50,3,1,15,16
90,10,70,90,30,70,50,100,10,30,2,1,15,23
0,70,20,100,50,40,100,20,40,90,5,1,16,6
50,70,10,20,70,50,50,20,50,40,2,1,18,4
80,20,50,90,70,40,0,30,30,80,4,2,8,13
20,10,0,70,70,70,100,50,0,60,3,1,15,7
0,80,10,100,40,100,40,70,100,0,1,1,14,9
80,70,60,100,50,80,90,20,30,60,3,1,19,14
90,10,80,30,30,10,30,80,20,70,4,0,11,24
30,90,40,70,70,70,80,70,40,70,4,1,19,18
10,20,60,10,40,10,70,40,70,0,1,0,11,17
0,40,80,50,90,70,30,90,60,30,3,1,10,24
90,30,40,40,40,100,20,100,40,90,5,0,17,17
60,80,0,30,90,100,40,60,20,50,3,1,17,6
40,60,20,80,80,80,0,40,20,100,5,1,13,8
60,50,80,60,100,30,90,0,70,0,1,1,13,16
80,50,100,90,10,30,100,0,100,80,5,1,11,21
70,20,10,60,20,40,60,10,80,90,6,0,12,5
70,40,40,60,30,30,30,0,40,90,5,0,14,8
10,50,0,0,90,60,40,10,0,90,5,1,9,2
40,30,50,100,20,70,60,40,10,90,5,1,12,16
20,40,100,60,50,70,10,90,20,0,0,0,13,30
90,80,60,40,80,30,80,40,90,80,5,1,13,16
90,10,10,60,20,60,70,70,60,30,3,0,15,11
60,50,0,10,40,100,100,80,100,10,2,0,16,8
10,70,100,50,80,20,70,60,50,100,5,1,17,27
40,70,30,20,10,0,20,30,30,0,0,0,8,10
20,90,90,0,80,100,0,60,30,30,2,1,10,26
20,80,50,20,60,10,50,90,90,90,6,0,13,20
50,40,30,20,20,100,50,80,70,0,1,0,14,16
60,20,90,90,50,30,0,30,40,60,3,1,10,21
10,80,50,10,70,50,20,100,30,90,5,1,10,20
100,80,10,10,0,80,0,20,10,10,1,0,11,4
40,100,30,50,60,70,0,70,20,30,2,0,15,13
10,90,30,60,10,0,70,20,60,30,3,0,11,10
100,50,100,10,100,90,70,70,40,80,4,1,20,27
90,90,30,0,40,30,0,20,40,0,0,0,12,8
70,90,70,20,20,0,70,10,0,80,4,0,10,17
60,70,70,40,30,40,70,50,70,10,2,0,14,19
100,20,20,50,90,70,80,0,10,50,3,1,17,4
0,50,0,30,90,0,0,40,20,30,2,1,5,4
20,80,40,90,30,70,30,10,60,80,5,1,9,11
90,80,0,0,70,50,10,10,30,90,5,1,11,1
30,10,0,90,10,10,60,0,80,80,5,1,7,4
10,50,10,70,60,50,60,50,60,60,4,0,16,8
0,20,0,80,10,90,20,70,40,0,0,0,15,8
0,40,90,100,100,20,0,90,70,70,5,2,2,26
70,60,10,0,10,60,30,0,50,60,3,0,13,3
60,90,60,60,10,20,60,20,10,0,0,0,13,15
70,80,80,60,70,0,50,50,100,80,5,1,12,21
20,30,10,70,0,90,40,60,30,80,4,0,18,10
60,0,40,90,50,80,30,90,40,90,5,1,13,16
50,20,100,0,60,90,80,50,100,60,4,0,15,25
40,40,40,20,70,100,50,90,40,20,1,1,18,16
20,20,40,90,0,80,30,0,20,70,4,1,9,10
100,10,10,30,80,40,20,40,50,50,3,1,14,6
100,20,50,0,30,90,10,70,90,30,3,0,11,17
50,10,100,60,70,20,0,60,30,20,1,1,9,26
0,0,40,10,90,30,100,30,60,10,2,1,9,11
80,60,50,50,40,20,0,20,50,50,3,0,15,12
100,90,40,10,40,60,70,100,50,80,4,0,22,17
30,90,100,30,40,100,20,100,60,40,3,0,12,32
50,10,70,90,10,100,80,0,100,70,5,1,12,15
80,100,0,60,0,40,30,30,50,70,4,0,16,3
20,70,50,50,40,30,100,70,50,20,1,0,20,19
20,0,60,60,50,20,100,100,90,30,3,0,12,23
40,100,100,80,100,90,20,30,0,10,1,1,13,23
50,30,30,80,30,80,30,30,10,30,2,0,14,9
30,0,70,10,50,40,0,100,50,60,3,0,10,26
0,60,50,80,80,30,60,30,0,80,4,1,13,13
0,80,60,30,50,10,30,10,80,70,5,0,9,13
100,10,80,60,20,30,20,10,90,20,2,0,10,19
50,20,40,50,80,60,70,80,10,50,3,1,15,16
100,90,30,80,70,20,30,100,40,80,4,1,16,15
40,70,0,80,0,80,50,70,100,0,1,0,17,7
70,80,80,80,0,80,40,90,70,60,4,0,16,24
60,40,90,30,40,50,100,90,0,0,0,0,15,26
90,70,20,80,80,70,20,50,90,20,2,1,13,9
0,20,60,40,10,50,0,20,30,50,3,0,9,15
70,40,0,80,20,70,40,0,20,90,5,0,17,2
80,100,10,60,70,90,80,60,90,30,3,1,17,8
60,10,50,40,60,0,20,30,80,10,2,0,8,13
70,60,70,50,100,30,60,10,80,70,5,1,13,15
50,90,70,20,10,50,80,80,40,0,0,0,16,23
0,50,30,40,10,10,20,80,0,10,1,0,5,15
90,10,80,10,20,80,50,100,0,60,3,0,14,27
30,40,50,40,0,80,20,0,60,40,3,0,8,13
60,0,80,40,20,80,60,0,20,70,4,0,14,18
10,30,20,100,80,40,10,90,50,50,3,2,9,13
90,10,40,80,90,90,0,0,0,20,1,1,12,8
10,70,80,30,70,10,90,50,100,100,6,1,11,22
80,50,50,90,40,10,90,40,10,100,5,1,13,14
10,100,90,30,40,30,10,50,60,20,2,0,9,24
50,70,40,80,40,20,10,90,0,100,5,0,11,16
30,0,100,100,60,90,40,40,70,100,6,1,13,27
0,90,0,70,0,40,80,20,90,90,6,0,13,2
90,60,20,20,60,40,0,40,20,30,2,0,12,8
30,70,50,80,50,80,50,0,70,10,2,0,18,13
60,40,80,60,70,90,70,30,40,90,5,1,20,19
80,40,40,0,10,50,80,90,100,60,4,0,11,17
70,100,10,40,40,90,50,70,60,90,6,0,18,9
30,100,50,50,0,60,0,40,70,10,2,0,8,17
70,0,50,100,10,90,100,30,30,70,4,1,15,14
100,90,80,0,10,30,70,10,10,20,1,0,14,18
10,70,60,90,70,20,100,100,30,90,5,2,12,22
100,10,30,30,70,0,30,70,0,90,5,1,8,13
100,90,60,0,60,10,40,40,30,50,3,0,17,16
90,10,30,0,60,40,10,40,10,20,1,0,10,10
0,90,30,0,70,50,10,20,20,30,2,1,8,8
60,10,20,20,10,10,10,10,70,20,2,0,5,6
90,60,80,20,50,70,90,10,70,70,5,0,17,17
10,40,70,90,50,30,40,0,90,40,3,1,10,15
90,100,80,20,50,100,60,0,20,70,4,0,19,16
60,80,100,40,40,80,50,70,40,40,2,0,21,27
70,90,70,10,50,20,70,40,70,60,4,0,13,18
100,20,40,20,10,70,100,70,60,0,1,0,15,16
80,60,10,90,20,70,10,20,40,60,3,1,13,6
80,40,100,30,0,40,10,50,20,70,4,0,10,25
60,100,60,20,100,0,0,60,10,0,0,1,5,18
10,100,50,30,40,30,30,30,90,0,1,0,10,14
70,60,70,90,20,90,0,100,90,40,3,1,8,25
80,80,40,20,60,60,20,30,40,80,4,0,16,11
90,10,90,50,40,80,80,40,60,40,3,0,17,22
0,90,50,30,90,0,80,20,50,100,5,1,14,12
80,10,30,100,10,90,40,50,100,60,4,1,13,12
20,0,70,50,20,0,90,0,40,0,0,0,13,18
90,0,50,90,100,20,100,60,10,100,5,2,10,16
10,50,10,40,60,10,50,0,100,10,2,0,13,3
60,60,90,60,70,30,10,20,100,20,2,1,9,20
50,0,90,30,10,20,20,30,20,20,1,0,7,22
80,50,90,10,100,10,40,90,10,60,3,1,11,26
100,60,60,10,30,30,70,30,100,70,5,0,15,15
30,30,90,30,20,60,30,40,10,30,2,0,9,27
40,10,0,60,70,60,50,50,60,80,5,1,14,5
90,0,10,90,10,60,80,40,80,60,4,1,10,7
10,70,20,30,30,0,50,30,100,0,1,0,11,8
80,20,10,90,70,0,60,20,30,40,2,2,11,4
60,10,10,100,80,50,50,0,50,60,3,2,16,2
40,0,30,70,50,100,10,10,20,0,0,0,15,7
20,0,10,50,80,0,10,80,10,90,5,1,5,12
30,30,60,90,60,0,20,0,80,50,4,1,5,15
10,100,50,80,10,30,60,50,30,20,1,0,16,17
40,80,60,90,50,70,100,30,40,90,5,1,19,15
50,40,30,30,50,60,50,40,90,30,3,0,15,10
20,50,20,10,70,60,40,50,0,50,3,1,10,11
60,10,10,30,30,100,60,0,30,90,5,0,18,2
80,80,40,100,80,60,70,70,30,40,2,2,16,15
30,50,70,0,80,20,80,100,70,70,5,1,7,26
70,60,90,0,100,40,30,60,30,90,5,1,10,24
30,90,60,60,90,20,80,80,40,100,5,1,15,23
40,10,40,90,80,40,90,70,90,10,2,2,10,15
40,60,50,80,90,100,60,20,80,70,5,1,17,12
30,100,0,90,60,0,90,10,40,20,1,1,15,4
0,80,10,10,100,70,40,40,10,0,0,1,13,6
90,60,80,80,40,50,0,30,60,90,6,0,13,19
20,30,10,0,10,30,100,50,40,10,1,0,13,10
40,90,0,40,100,80,90,10,60,20,2,1,15,1
0,0,10,30,50,20,20,50,40,0,0,0,10,7
50,50,80,30,30,70,40,80,60,30,3,0,14,24
90,50,0,60,30,0,40,40,20,20,1,0,14,4
90,10,30,70,60,60,80,60,30,20,1,0,21,12
70,50,90,40,20,40,80,30,70,60,4,0,11,23
30,0,90,50,20,30,20,30,90,90,6,0,6,26
90,10,90,20,10,90,0,50,40,60,3,0,13,24
50,50,90,20,70,50,0,60,70,40,3,1,6,24
60,20,100,60,50,0,20,20,80,0,1,0,8,22
70,40,30,90,60,100,80,0,60,80,5,1,15,6
60,100,70,70,90,100,10,40,60,0,1,1,13,18
20,100,50,40,50,100,50,30,0,80,4,0,17,15
20,60,70,70,60,50,30,40,40,80,4,0,18,20
80,20,40,70,80,50,0,90,90,80,5,1,10,16
50,40,50,60,80,80,80,0,80,50,4,1,14,10
30,20,10,100,90,40,60,10,0,60,3,2,8,6
100,70,100,50,70,0,100,100,60,0,1,1,14,29
0,10,10,60,30,60,80,40,70,10,2,0,13,6
90,70,70,0,90,20,20,60,10,30,2,1,7,20
60,30,0,40,60,10,40,70,20,10,1,0,15,7
90,90,60,50,10,10,90,40,90,0,1,0,14,17
60,40,90,0,20,20,10,20,0,30,2,0,4,22
70,60,70,20,50,0,10,50,50,10,1,0,12,19
50,70,50,40,70,50,0,50,80,30,3,1,8,15
100,70,10,20,40,90,80,100,80,100,6,0,18,11
40,60,10,60,80,10,20,60,50,50,3,1,13,8
0,40,70,70,100,20,40,0,40,90,5,1,15,14
70,50,60,90,60,10,40,50,70,60,4,1,11,17
20,60,40,40,90,40,10,50,30,70,4,1,10,15
10,30,80,50,50,30,20,70,90,40,3,0,9,24
30,10,30,0,90,0,50,40,40,100,5,1,11,13
30,40,80,0,40,80,90,70,30,0,0,0,16,26
30,100,50,20,80,10,0,40,80,90,6,1,4,17
50,90,40,50,60,70,0,20,80,80,5,0,13,10
80,80,100,100,100,60,50,40,70,100,6,2,13,24
70,80,30,0,20,30,10,90,0,20,1,0,6,16
60,30,20,100,60,50,60,40,40,70,4,1,17,8
0,70,100,40,0,80,100,40,40,20,1,0,18,24
50,0,80,50,30,0,60,30,10,10,1,0,11,19
10,30,40,0,50,60,30,20,100,40,3,0,8,11
60,60,80,100,70,80,40,0,0,90,5,2,12,16
10,100,10,80,80,60,30,100,20,40,2,1,13,12
0,50,100,80,60,10,60,100,70,100,6,0,14,29
50,10,100,10,60,0,10,100,20,80,4,0,9,29
100,90,20,10,0,30,100,50,20,50,3,0,16,9
50,20,20,50,60,70,0,100,90,70,5,0,12,13
60,100,80,30,30,60,40,60,100,50,4,0,14,22
80,10,90,40,30,30,0,40,0,70,4,0,8,22
80,90,60,30,20,60,70,20,80,40,3,0,15,16
90,60,100,80,20,40,70,100,10,80,4,0,17,31
50,100,70,60,30,100,70,20,40,70,4,0,22,16
50,50,30,10,90,40,30,10,80,10,2,1,7,7
80,100,60,0,80,20,0,80,10,90,5,1,6,20
30,100,30,20,20,60,30,70,10,50,3,0,9,18
30,0,70,10,70,0,50,30,0,40,2,1,7,20
100,10,50,50,80,30,20,10,10,60,3,1,11,11
60,60,10,0,40,30,0,20,90,100,6,0,7,4
40,70,80,100,40,60,60,70,60,60,4,1,13,23
80,0,10,10,10,50,10,50,100,90,6,0,7,8
30,100,30,60,30,60,10,100,0,60,3,0,10,18
30,80,0,60,100,40,30,20,90,40,3,1,9,5
50,60,80,0,30,100,70,40,80,20,2,0,15,20
10,60,50,50,60,60,70,0,10,100,5,0,18,11
60,80,100,40,0,40,20,80,0,90,5,0,8,28
0,30,80,30,10,10,100,40,50,0,0,0,15,21
50,10,50,0,20,10,70,40,80,0,1,0,9,16
90,70,80,80,40,10,0,50,90,40,3,0,11,21
50,30,70,80,30,70,70,60,50,100,5,0,22,20
10,20,80,30,50,40,80,60,10,70,4,0,13,23
70,50,40,70,80,40,70,90,90,30,3,1,14,16
10,90,100,30,50,30,20,50,20,50,3,0,11,26
50,30,70,70,40,60,80,30,100,100,6,0,16,17
60,100,100,100,90,70,0,50,100,90,6,2,7,25
100,20,80,0,50,80,30,100,40,30,2,0,16,25
90,100,0,80,0,80,0,50,100,20,2,0,12,5
90,30,60,30,90,30,40,80,20,70,4,1,14,20
50,60,50,30,50,60,20,40,100,80,5,0,11,14
30,100,40,20,40,30,30,100,70,30,3,0,9,20
20,60,50,0,30,0,0,0,20,100,5,0,5,12
70,50,80,40,50,10,70,60,80,70,5,0,13,22
50,80,70,50,60,90,20,60,60,100,6,0,15,20
20,20,20,0,70,20,50,100,30,90,5,1,11,15
70,70,80,20,10,0,0,0,30,60,3,0,7,17
20,0,90,30,40,90,0,0,100,30,3,0,9,20
70,60,20,60,0,70,50,90,100,0,1,0,16,12
30,0,50,50,0,90,40,40,40,100,5,0,17,17
80,80,0,70,60,60,30,70,80,80,5,0,16,7
20,70,20,30,10,80,60,20,80,50,4,0,13,9
20,40,70,10,40,70,10,90,0,90,5,0,9,24
80,80,40,40,10,80,50,90,80,20,2,0,16,17
10,40,20,50,80,60,30,80,30,80,4,1,12,13
60,100,80,70,20,100,90,70,40,30,2,0,22,25
100,50,50,80,70,50,80,0,90,30,3,1,16,10
80,40,10,40,70,80,0,20,50,70,4,1,14,4
40,0,40,0,70,0,20,20,0,90,5,1,2,10
80,70,10,60,70,30,30,0,70,100,6,1,11,2
50,30,10,50,10,100,80,20,60,70,5,0,15,5
20,80,20,80,10,0,90,70,70,30,3,0,12,14
70,70,90,0,100,40,30,70,10,50,3,1,8,25
80,10,80,50,30,100,60,90,100,90,6,0,17,24
40,10,70,100,90,10,60,70,20,0,0,2,10,21
20,60,100,50,0,10,40,0,50,100,5,0,16,22
30,0,80,30,90,30,20,100,100,0,1,1,5,28
30,50,100,0,80,100,70,100,50,70,4,1,17,32
0,80,70,90,30,40,30,0,90,90,6,1,7,14
50,70,10,0,60,40,70,40,30,30,2,0,17,6
60,30,70,90,80,80,70,80,40,20,1,2,16,22
10,20,70,80,40,30,20,80,20,10,1,0,12,23
0,20,0,90,0,40,0,10,20,60,3,1,5,1
0,30,50,20,20,30,60,80,40,10,1,0,13,20
20,0,40,60,20,70,50,60,60,40,3,0,13,18
30,50,10,100,80,0,50,70,50,90,5,2,12,12
80,100,80,0,70,40,60,90,60,80,5,1,11,24
50,30,0,40,80,40,90,90,80,100,6,1,12,8
30,30,70,50,100,50,90,70,100,40,3,1,13,24
20,100,20,20,0,70,40,80,70,40,3,0,12,14
80,10,90,20,80,40,0,60,100,90,6,1,6,24
40,40,100,90,60,50,80,30,100,0,1,1,13,23
80,60,10,0,70,70,100,50,80,70,5,1,14,7
80,0,30,80,100,40,0,80,40,20,1,1,12,14
40,50,30,0,30,0,90,30,0,20,1,0,9,9
40,80,0,40,60,60,80,80,100,10,2,0,16,8
100,80,100,70,80,40,30,0,20,40,2,1,15,20
100,20,10,80,80,70,20,70,80,80,5,1,13,9
60,70,0,90,50,10,30,80,40,0,0,1,12,8
100,0,40,80,40,40,60,40,90,70,5,0,16,12
80,70,10,10,40,10,80,50,40,90,5,0,17,7
0,20,40,70,20,30,70,70,20,10,1,0,15,17
20,90,70,80,100,60,30,100,30,50,3,1,14,25
0,80,70,100,20,10,20,10,40,0,0,1,8,17
40,40,20,20,30,10,30,0,10,40,2,0,8,4
40,50,50,70,70,100,80,20,10,30,2,1,17,12
70,70,10,40,10,0,0,40,40,50,3,0,9,7
20,20,80,30,40,100,90,20,50,90,5,0,21,20
70,30,90,100,10,40,60,50,100,80,5,1,9,24
50,60,10,50,0,30,90,10,30,100,5,0,17,3
70,70,10,100,90,20,80,30,100,50,4,2,9,5
30,90,30,70,70,10,10,20,60,100,6,1,8,11
10,50,0,50,10,40,100,70,0,10,1,0,12,9
70,10,20,60,10,70,90,100,60,30,3,0,15,14
60,70,20,90,40,0,30,10,80,80,5,1,7,5
20,40,80,50,50,60,60,60,80,10,2,0,14,24
20,60,50,20,30,0,90,50,30,40,2,0,13,17
50,60,70,90,50,20,20,40,0,10,1,1,7,18
80,60,10,0,20,0,90,20,20,60,3,0,12,6
50,70,0,50,80,10,60,0,50,80,4,1,17,0
40,60,90,60,60,40,50,60,90,100,6,0,17,24
0,90,70,0,80,10,10,100,80,80,5,1,4,23
0,90,30,50,70,90,60,20,50,50,3,1,20,8
50,100,70,50,20,0,10,100,20,0,0,0,9,25
40,90,60,70,30,100,40,90,60,70,5,0,18,20
10,10,10,70,0,0,90,90,50,0,0,0,16,11
100,100,10,20,0,60,60,100,70,50,4,0,14,11
100,10,0,60,70,60,10,40,20,90,5,1,13,4
100,30,0,80,80,60,10,20,30,50,3,1,15,2
100,50,20,90,10,20,30,80,80,90,6,1,7,13
50,50,20,70,60,30,30,80,100,70,5,0,13,12
20,0,90,30,10,50,90,0,50,90,5,0,16,21
40,10,30,10,50,10,30,0,0,30,2,0,8,6
100,20,30,60,80,10,80,10,40,90,5,1,17,7
90,50,20,20,10,30,10,40,30,30,2,0,10,9
70,80,40,90,30,40,70,50,100,30,3,1,12,13
80,70,90,80,10,70,90,10,30,40,2,0,21,20
90,20,20,70,50,0,20,10,60,70,5,0,10,5
90,10,100,70,30,20,0,90,30,0,0,0,12,28
100,10,50,20,70,100,90,50,60,40,3,1,16,15
100,40,80,10,20,20,10,10,90,100,6,0,7,19
10,50,70,70,0,30,10,20,60,60,4,0,8,17
70,80,100,10,100,70,10,60,30,10,1,1,12,26
80,30,0,80,60,30,0,70,70,40,3,0,12,7
20,70,40,60,50,70,50,30,0,90,5,0,17,13
70,40,100,90,40,30,30,40,10,30,2,1,9,24
100,40,10,0,30,30,60,60,90,30,3,0,12,8
20,40,80,100,100,20,60,60,60,20,2,2,7,24
30,10,20,10,20,100,100,0,0,70,4,0,13,9
0,10,0,40,50,0,0,30,80,0,1,0,5,3
90,100,60,0,90,90,80,40,80,60,4,1,14,16
100,10,80,10,70,70,0,90,30,0,0,1,12,24
20,70,50,40,20,90,80,70,70,0,1,0,14,21
20,90,0,0,0,20,80,60,40,30,2,0,12,8
30,90,70,50,70,80,10,30,60,90,6,1,10,20
40,20,70,90,40,80,30,50,0,90,5,1,10,19
0,0,80,20,10,10,60,20,80,70,5,0,7,19
90,90,20,90,90,50,10,40,90,100,6,2,8,8
80,30,50,60,90,20,100,80,60,0,1,1,13,18
70,10,60,50,20,70,30,60,20,40,2,0,13,20
40,70,70,40,30,50,70,20,0,40,2,0,15,16
70,50,60,100,40,40,90,10,10,90,5,1,13,13
40,0,10,60,50,60,80,0,0,90,5,0,14,2
30,50,100,20,30,50,10,10,60,60,4,0,7,24
60,10,60,70,30,40,60,60,20,100,5,0,16,18
80,10,40,50,90,80,80,90,30,20,1,1,18,16
10,0,70,50,20,80,60,80,10,50,3,0,13,25
60,60,100,80,60,60,70,60,0,30,2,0,19,26
10,30,80,40,0,40,100,70,0,70,4,0,11,24
30,50,100,40,80,80,0,50,90,10,2,1,7,28
60,50,30,30,60,40,20,60,50,20,1,0,15,12
0,100,50,0,0,70,100,20,20,100,5,0,14,12
10,60,50,50,30,0,40,90,80,30,3,0,11,19
80,0,60,100,80,0,50,90,90,70,5,2,8,20
0,80,70,0,50,10,40,20,90,60,4,0,10,16
50,20,40,10,0,10,40,20,30,20,1,0,12,10
90,40,10,30,0,80,50,90,10,100,5,0,16,10
20,60,40,0,80,100,100,90,50,0,0,1,18,18
50,30,0,0,30,10,30,90,20,100,5,0,8,8
20,80,40,100,90,30,80,100,0,0,0,2,9,19
70,30,60,0,10,20,30,50,90,100,6,0,5,18
10,0,50,20,60,60,70,30,90,90,6,0,13,14
10,0,10,10,90,90,10,0,20,80,4,1,9,3
