Gesamtgewicht_Kg,Volumen_cbm,Warenwert_in_EUR,Gefahrgut,Startort,Destination,Termin_Destination,Entfernung_in_Km,LCL_LKW,FCL_LKW,Flugzeug,Seeeschiff
4638,5.035,49720,1,4,7,0,1300,0,0,0,1
15151,7.182,153850,0,5,9,1,450,0,1,0,0
9211,7.297,95950,1,3,7,1,1100,0,1,0,0
15088.5,7.344,154050,0,4,6,0,2500,0,0,0,1
1570,2.149,17570,0,5,8,0,650,1,0,0,0
12116,6.063,123205,0,3,9,1,550,0,1,0,0
13693.5,8.219,139700,1,3,7,1,1100,0,1,0,0
9149,6.086,95150,0,4,8,0,800,0,1,0,0
3129,3.081,34360,0,1,8,1,850,1,0,0,0
6085.5,4.089,63150,0,5,6,1,2200,0,0,1,0
6168.5,4.765,64350,0,2,7,1,1200,1,0,0,0
146.5,2.365,3165,0,1,7,1,1650,0,0,1,0
4717,6.059,51605,1,4,10,0,12000,0,0,0,1
12189,7.185,125165,0,2,7,1,1200,0,1,0,0
3203.5,4.072,35755,0,2,10,1,11000,0,0,1,0
107,2.604,4350,1,1,10,1,11350,0,0,1,0
4658,4.589,49325,1,3,8,0,1100,0,1,0,0
3109,2.5,33360,0,2,7,1,1200,1,0,0,0
12195.5,7.401,126925,1,3,10,0,12000,0,0,0,1
12173,7.314,124250,0,1,10,0,11350,0,0,0,1
3164.5,3.764,34425,0,1,7,0,1650,0,0,0,1
4679.5,5.59,50545,1,3,9,0,550,0,1,0,0
10784,8.635,113430,1,1,6,1,2000,0,0,1,0
6129,4.508,65335,0,1,6,0,2000,0,0,0,1
7624.5,5.015,78890,1,2,6,1,2700,0,0,1,0
3210.5,4.643,35980,1,1,7,0,1650,0,0,0,1
1670,4.211,19325,0,4,10,1,12000,0,0,1,0
173,3.595,5380,0,4,9,1,260,1,0,0,0
7679,6.143,81185,1,2,7,1,1200,0,1,0,0
10740.5,7.76,111000,1,4,8,1,800,0,1,0,0
4613,4.386,50060,0,2,7,1,1200,1,0,0,0
7634.5,4.941,78955,0,3,9,0,550,0,1,0,0
4594,3.474,48005,1,1,6,0,2000,0,0,0,1
15136.5,7.057,153270,1,4,9,1,260,0,1,0,0
4707.5,6.326,51035,1,1,8,0,850,0,1,0,0
132.5,3.474,4705,0,5,7,0,1650,0,0,0,1
7673,5.603,79570,0,4,10,0,12000,0,0,0,1
235.5,3.618,7070,1,5,7,1,1650,0,0,1,0
15216,8.03,155970,1,3,9,1,550,0,1,0,0
7675.5,5.911,79590,0,2,10,1,11000,0,0,1,0
7682.5,6.326,80310,1,5,8,1,650,0,1,0,0
10717.5,7.418,110975,1,2,10,0,11000,0,0,0,1
15138,7.753,154935,1,4,9,1,260,0,1,0,0
9153,5.8,93750,1,4,7,1,1300,0,0,1,0
3212.5,5.008,36645,1,5,9,0,450,0,1,0,0
6134,4.768,64505,0,1,9,0,650,1,0,0,0
9202.5,6.073,95480,1,2,6,0,2700,0,0,0,1
6130.5,4.45,64025,0,5,10,1,11400,0,0,1,0
4643.5,5.008,48610,1,4,9,0,260,0,1,0,0
15123,7.594,154715,0,4,8,0,800,0,1,0,0
7600,4.778,79475,1,1,8,1,850,0,1,0,0
9185.5,6.225,95275,1,3,10,1,12000,0,0,1,0
15134.5,7.519,154100,1,2,10,0,11000,0,0,0,1
199.5,3.903,6275,0,5,9,0,450,1,0,0,0
6129,4.417,63990,0,5,9,0,450,1,0,0,0
3151,4.102,35850,1,5,8,1,650,0,1,0,0
1711,4.221,20540,1,3,6,1,2200,0,0,1,0
12127,6.022,124660,1,3,10,0,12000,0,0,0,1
13664,8.537,140895,1,3,7,0,1100,0,1,0,0
12155,6.613,125565,1,5,8,1,650,0,1,0,0
3197.5,4.112,35755,0,1,8,0,850,1,0,0,0
9169.5,6.488,96885,1,2,7,1,1200,0,1,0,0
1721.5,4.542,20845,1,5,9,0,450,0,1,0,0
4669,4.921,49540,1,5,10,1,11400,0,0,1,0
15245,8.658,156750,1,2,9,1,400,0,1,0,0
6199,5.623,66570,1,5,9,1,450,0,1,0,0
6154,4.768,63915,0,3,8,1,1100,1,0,0,0
116,1.662,3190,0,2,10,0,11000,0,0,0,1
6143.5,4.487,64340,1,2,10,0,11000,0,0,0,1
13676.5,7.905,139780,1,4,6,1,2500,0,0,1,0
10693,7.834,111655,1,1,6,0,2000,0,0,0,1
141,2.692,5645,1,4,10,0,12000,0,0,0,1
152.5,2.007,3070,1,5,8,1,650,0,1,0,0
15185,7.905,153950,1,2,9,0,400,0,1,0,0
6213.5,5.501,65585,1,4,8,1,800,0,1,0,0
9241.5,7.59,97435,1,2,6,0,2700,0,0,0,1
1626,3.173,18640,0,2,8,0,900,1,0,0,0
15196.5,7.652,155520,0,5,8,1,650,0,1,0,0
7713,6.88,82780,1,4,8,0,800,0,1,0,0
93.5,1.439,2710,0,2,10,1,11000,0,0,1,0
1708,4.656,22480,1,1,8,1,850,0,1,0,0
9171,5.529,94600,0,3,6,0,2200,0,0,0,1
9191.5,6.569,96240,1,5,10,0,11400,0,0,0,1
15245.5,9.081,157335,0,3,9,1,550,0,1,0,0
120.5,2.48,4375,0,1,9,0,650,1,0,0,0
6156.5,5.265,65130,0,5,6,1,2200,0,0,1,0
15159.5,8.31,154955,0,1,7,0,1650,0,0,0,1
10724,7.881,112060,0,1,7,1,1650,0,0,1,0
12180,7.009,125355,0,4,7,1,1300,0,0,1,0
7568,4.376,78090,0,2,8,0,900,1,0,0,0
10713.5,7.584,111005,0,3,10,1,12000,0,0,1,0
15197,7.963,154925,1,3,6,1,2200,0,0,1,0
201.5,3.754,5585,0,2,6,0,2700,0,0,0,1
125,1.953,2740,0,2,9,1,400,1,0,0,0
1631,3.716,19875,1,1,9,1,650,0,1,0,0
13679,7.678,140375,1,5,9,0,450,0,1,0,0
3194.5,3.771,35000,1,3,7,0,1100,0,1,0,0
10704,7.341,110175,0,5,8,0,650,0,1,0,0
7716,6.471,81870,1,2,6,0,2700,0,0,0,1
13681.5,7.851,139490,0,1,8,0,850,0,1,0,0
10624,6.729,109360,0,3,9,1,550,0,1,0,0
1604,3.243,19475,0,1,10,0,11350,0,0,0,1
12137.5,6.326,125460,1,4,9,0,260,0,1,0,0
1606,2.761,17540,0,4,8,1,800,1,0,0,0
6149.5,5.014,64760,0,2,9,1,400,1,0,0,0
7744,6.587,81550,1,3,10,1,12000,0,0,1,0
6162.5,4.265,63055,0,2,7,0,1200,1,0,0,0
106,1.939,3430,0,4,8,1,800,1,0,0,0
9152.5,5.951,94265,0,5,7,1,1650,0,0,1,0
12226.5,6.874,125850,1,5,10,0,11400,0,0,0,1
1615.5,3.126,18820,0,5,6,0,2200,0,0,0,1
15124.5,7.506,154040,0,5,10,1,11400,0,0,1,0
1679,3.917,19865,0,2,7,0,1200,1,0,0,0
13623,7.33,139275,1,5,8,0,650,0,1,0,0
3200,5.133,35855,0,1,10,1,11350,0,0,1,0
221,4.085,6290,0,1,10,1,11350,0,0,1,0
12199.5,7.888,126715,0,1,8,0,850,0,1,0,0
10668.5,5.999,109140,0,1,10,0,11350,0,0,0,1
6152.5,4.518,64600,0,1,6,1,2000,0,0,1,0
1663.5,3.987,21070,1,3,7,1,1100,0,1,0,0
13641,7.415,138635,1,5,8,1,650,0,1,0,0
4692,5.697,51425,1,4,9,0,260,0,1,0,0
115,1.861,3410,0,5,7,0,1650,0,0,0,1
10698,7.29,110570,1,1,10,1,11350,0,0,1,0
12078,5.593,123305,1,5,6,0,2200,0,0,0,1
7724,7.07,81690,0,5,7,0,1650,0,0,0,1
9235,6.401,96145,1,3,6,1,2200,0,0,1,0
12153,6.691,124995,1,5,9,0,450,0,1,0,0
3167.5,3.646,34020,0,4,6,0,2500,0,0,0,1
6118,4.528,64695,0,2,10,0,11000,0,0,0,1
9192.5,6.322,96150,1,2,6,0,2700,0,0,0,1
13638.5,6.945,139760,0,3,10,0,12000,0,0,0,1
9096,4.586,92695,1,5,6,0,2200,0,0,0,1
117,2.037,3690,1,4,6,1,2500,0,0,1,0
4640.5,4.626,49040,0,1,7,1,1650,0,0,1,0
12194.5,6.6,124995,1,5,6,1,2200,0,0,1,0
13658,8.239,140405,0,2,7,0,1200,0,1,0,0
7677.5,6.167,80375,1,2,9,1,400,0,1,0,0
7702,6.614,80210,1,4,9,1,260,0,1,0,0
1620,3.051,18700,1,1,7,1,1650,0,0,1,0
15160,8.002,155890,0,1,10,0,11350,0,0,0,1
4635.5,4.764,49610,0,3,8,1,1100,1,0,0,0
3097.5,2.48,32800,0,4,7,1,1300,0,0,1,0
15184,8.256,156325,0,2,10,0,11000,0,0,0,1
3095.5,2.49,33430,0,5,7,0,1650,0,0,0,1
12189,7.564,125480,1,4,10,0,12000,0,0,0,1
15177,7.759,155425,1,4,8,0,800,0,1,0,0
13700,9.081,141900,0,4,10,0,12000,0,0,0,1
10636,6.806,110985,1,4,8,1,800,0,1,0,0
15220.5,9.118,156925,1,2,7,1,1200,0,1,0,0
15091.5,6.239,152730,0,3,10,0,12000,0,0,0,1
7737,6.769,81690,0,5,10,1,11400,0,0,1,0
9186,6.623,96570,0,3,7,0,1100,0,1,0,0
13668,7.641,140165,0,3,10,1,12000,0,0,1,0
3141,3.257,35345,1,5,8,1,650,0,1,0,0
10628.5,6.177,109600,0,3,6,1,2200,0,0,1,0
10623.5,6.779,110295,0,4,9,1,260,0,1,0,0
6207,5.664,65945,0,2,9,1,400,1,0,0,0
9155,6.161,96015,0,3,10,1,12000,0,0,1,0
199.5,3.98,6820,1,2,10,0,11000,0,0,0,1
13665.5,8.186,140375,0,2,7,1,1200,0,1,0,0
10577,5.198,107380,0,5,8,1,650,0,1,0,0
7681,6.11,79495,1,2,9,0,400,0,1,0,0
13752,8.956,142310,1,4,8,1,800,0,1,0,0
9179.5,5.846,94925,1,5,6,1,2200,0,0,1,0
9211.5,6.972,95840,1,3,7,0,1100,0,1,0,0
9206,5.86,95730,1,4,9,0,260,0,1,0,0
9124.5,5.85,94435,0,5,8,0,650,0,1,0,0
15131.5,7.178,155385,1,4,7,0,1300,0,0,0,1
7563,4.116,77730,0,4,7,1,1300,0,0,1,0
143,2.649,4725,0,2,7,0,1200,1,0,0,0
13730.5,9.456,142645,1,1,10,0,11350,0,0,0,1
13620,6.81,138075,0,1,8,0,850,0,1,0,0
3156,3.886,36045,1,1,7,0,1650,0,0,0,1
10662.5,6.715,109990,0,1,10,1,11350,0,0,1,0
10646,6.462,109470,1,5,6,1,2200,0,0,1,0
15167.5,8.02,154720,1,1,6,1,2000,0,0,1,0
1595,3.021,18765,0,3,8,0,1100,1,0,0,0
1691.5,4.179,21550,1,5,6,0,2200,0,0,0,1
12117.5,5.907,124140,0,5,6,0,2200,0,0,0,1
15210.5,7.773,155200,1,1,8,1,850,0,1,0,0
13671.5,7.537,138975,0,3,7,0,1100,0,1,0,0
10654.5,6.451,109900,0,5,7,0,1650,0,0,0,1
12123,6.076,123610,1,4,8,0,800,0,1,0,0
1647.5,3.629,19670,0,2,6,1,2700,0,0,1,0
4689.5,5.735,51740,1,5,10,1,11400,0,0,1,0
3145.5,3.571,35045,1,2,9,0,400,0,1,0,0
3214.5,4.092,36490,1,2,8,1,900,0,1,0,0
147.5,2.443,3285,1,3,10,1,12000,0,0,1,0
7667.5,6.093,80765,1,3,9,0,550,0,1,0,0
7636,5.837,80550,1,3,7,0,1100,0,1,0,0
9142,5.501,94375,1,3,8,1,1100,0,1,0,0
9131.5,5.505,93525,0,5,6,0,2200,0,0,0,1
10651.5,6.11,109880,0,5,9,0,450,0,1,0,0
4738,5.681,51870,1,3,9,1,550,0,1,0,0
10620,6.786,109780,0,2,10,0,11000,0,0,0,1
6169.5,5.13,64330,0,4,7,1,1300,0,0,1,0
9211,6.955,95950,1,3,8,0,1100,0,1,0,0
10636.5,6.489,108700,0,4,6,0,2500,0,0,0,1
13639,7.763,140260,1,4,10,1,12000,0,0,1,0
215,3.967,6040,0,3,6,0,2200,0,0,0,1
12178,7.195,125390,1,1,9,0,650,0,1,0,0
7645,5.539,79025,0,3,8,1,1100,0,1,0,0
10734,7.395,111050,1,5,7,0,1650,0,0,0,1
13706.5,7.817,140640,0,2,6,1,2700,0,0,1,0
13641,7.492,139535,0,1,6,0,2000,0,0,0,1
9157,6.086,95925,1,1,6,1,2000,0,0,1,0
6137,4.981,64765,0,2,6,0,2700,0,0,0,1
7654,5.538,80225,1,1,8,1,850,0,1,0,0
12184,7.401,126720,1,5,6,0,2200,0,0,0,1
1689.5,5.055,21380,0,2,10,1,11000,0,0,1,0
3138.5,3.456,34525,1,3,6,0,2200,0,0,0,1
4656.5,4.673,50280,1,4,7,0,1300,0,0,0,1
6197.5,5.416,66645,1,3,9,0,550,0,1,0,0
12152.5,6.796,125100,1,5,6,1,2200,0,0,1,0
136.5,2.351,3960,1,5,10,1,11400,0,0,1,0
200,3.653,4710,1,1,9,1,650,0,1,0,0
4639,4.643,50290,0,4,8,0,800,1,0,0,0
9102.5,4.849,94040,0,1,10,0,11350,0,0,0,1
4617,4.528,49630,0,5,10,0,11400,0,0,0,1
9157,6.229,95130,0,4,10,1,12000,0,0,1,0
13667.5,7.739,140070,1,3,10,0,12000,0,0,0,1
13706.5,8.567,141450,1,4,8,0,800,0,1,0,0
15091.5,6.621,154140,0,5,8,1,650,0,1,0,0
10662.5,7.117,110545,1,5,6,0,2200,0,0,0,1
127.5,2.24,3445,0,4,10,1,12000,0,0,1,0
10616,6.181,108865,0,3,9,0,550,0,1,0,0
166.5,3.278,4490,0,2,9,0,400,1,0,0,0
12128.5,6.488,125260,0,4,10,1,12000,0,0,1,0
15223,9.419,156420,1,3,10,1,12000,0,0,1,0
6077,3.781,63140,0,3,7,1,1100,1,0,0,0
12172,7.131,125155,1,5,7,0,1650,0,0,0,1
4660.5,5.197,50510,1,4,10,1,12000,0,0,1,0
10715,7.78,111345,1,1,10,1,11350,0,0,1,0
4606.5,4.015,48650,0,3,7,0,1100,1,0,0,0
13629.5,7.459,140065,1,2,10,0,11000,0,0,0,1
150,3.348,5130,0,5,10,1,11400,0,0,1,0
13737,9.122,142025,0,2,9,0,400,0,1,0,0
10677.5,7.013,110220,0,4,10,0,12000,0,0,0,1
6191,5.082,65425,0,3,9,1,550,1,0,0,0
15169,8.598,155400,1,4,6,1,2500,0,0,1,0
6186,6.036,65965,0,4,10,1,12000,0,0,1,0
134.5,2.53,4840,0,1,7,0,1650,0,0,0,1
1660.5,4.031,18885,1,3,9,1,550,0,1,0,0
1753,4.872,22525,1,4,6,0,2500,0,0,0,1
134.5,2.422,4365,0,5,7,1,1650,0,0,1,0
3120,3.933,34325,0,5,6,1,2200,0,0,1,0
13710.5,8.256,141170,0,1,10,0,11350,0,0,0,1
15199.5,8.567,156460,1,5,9,0,450,0,1,0,0
7602,5.512,79400,0,2,9,0,400,1,0,0,0
9113.5,5.099,94595,1,3,7,0,1100,0,1,0,0
13679,8.131,140750,1,4,8,1,800,0,1,0,0
6117,4.095,64055,0,2,10,0,11000,0,0,0,1
178,3.311,6055,1,2,7,0,1200,0,1,0,0
12219,7.742,126700,0,2,7,0,1200,0,1,0,0
15207,8.368,156480,0,3,9,1,550,0,1,0,0
12172.5,6.895,124415,0,5,10,1,11400,0,0,1,0
7682,5.644,79210,1,1,6,0,2000,0,0,0,1
3176,4.305,35755,1,1,9,1,650,0,1,0,0
13709.5,8.121,140495,1,3,8,0,1100,0,1,0,0
9134.5,5.15,95350,1,2,9,0,400,0,1,0,0
4664.5,5.274,50560,1,4,8,0,800,0,1,0,0
15141,7.303,155075,1,3,8,0,1100,0,1,0,0
12215,7.729,127030,0,1,10,0,11350,0,0,0,1
7722,6.681,81410,0,4,7,1,1300,0,0,1,0
9177.5,6.002,94100,1,2,10,0,11000,0,0,0,1
10589,5.235,107600,0,5,8,1,650,0,1,0,0
7683,6.553,79800,1,3,8,1,1100,0,1,0,0
200.5,3.683,5405,0,1,7,0,1650,0,0,0,1
7706,6.722,81845,1,5,10,0,11400,0,0,0,1
1603.5,2.983,18975,0,3,8,1,1100,1,0,0,0
9139.5,5.468,94405,0,4,10,0,12000,0,0,0,1
12237,7.861,126395,1,1,9,0,650,0,1,0,0
13621.5,6.644,139280,0,2,7,0,1200,0,1,0,0
9208.5,6.853,96300,0,5,10,0,11400,0,0,0,1
6200.5,5.65,66175,1,5,6,0,2200,0,0,0,1
12174.5,6.593,125330,0,1,8,0,850,0,1,0,0
4737.5,5.948,51220,1,5,7,1,1650,0,0,1,0
4591.5,3.782,47570,0,4,6,0,2500,0,0,0,1
4733,5.843,51805,0,5,7,1,1650,0,0,1,0
9129.5,5.582,94565,0,4,6,0,2500,0,0,0,1
3123,3.129,33165,0,3,6,0,2200,0,0,0,1
168.5,3.392,6055,1,3,9,0,550,0,1,0,0
7740,7.053,81530,0,1,9,1,650,0,1,0,0
1605,2.977,19460,0,5,8,0,650,1,0,0,0
9128,5.241,94015,0,5,6,0,2200,0,0,0,1
13678.5,7.27,139065,0,2,10,1,11000,0,0,1,0
6164.5,4.062,63810,0,4,10,1,12000,0,0,1,0
12194.5,7.898,125595,1,4,10,1,12000,0,0,1,0
6097,4.075,63830,0,2,10,0,11000,0,0,0,1
178.5,2.99,5020,1,4,6,0,2500,0,0,0,1
13680,8.479,141515,1,2,7,1,1200,0,1,0,0
12142,7.07,124910,1,1,8,0,850,0,1,0,0
4689,5.346,51680,1,5,8,1,650,0,1,0,0
9160,5.262,93855,0,5,10,1,11400,0,0,1,0
6177.5,5.914,66385,1,2,10,0,11000,0,0,0,1
3103.5,3.318,34755,0,4,6,0,2500,0,0,0,1
1650.5,3.19,18710,0,2,7,0,1200,1,0,0,0
1703.5,4.866,20085,1,2,8,0,900,0,1,0,0
10629.5,6.539,109425,0,4,8,0,800,0,1,0,0
12154.5,6.942,124415,0,3,7,0,1100,0,1,0,0
13696.5,8.179,140260,0,1,8,0,850,0,1,0,0
4628.5,4.595,49840,0,2,8,1,900,1,0,0,0
3261.5,5.437,37425,1,3,10,0,12000,0,0,0,1
12123,5.806,123350,0,5,8,1,650,0,1,0,0
128.5,2.351,4535,1,1,9,0,650,0,1,0,0
9157.5,6.161,94265,0,1,10,0,11350,0,0,0,1
13729,9.135,142385,1,2,10,1,11000,0,0,1,0
4719.5,6.488,52255,0,5,9,1,450,1,0,0,0
3215,5.289,35830,0,4,7,1,1300,0,0,1,0
4635,3.721,47880,0,1,10,1,11350,0,0,1,0
3211,5.488,37030,1,3,10,0,12000,0,0,0,1
13586.5,6.823,138420,0,2,8,0,900,0,1,0,0
4633.5,4.362,49880,1,2,6,1,2700,0,0,1,0
207.5,3.193,4935,1,1,10,0,11350,0,0,0,1
4618.5,3.744,48850,1,2,8,0,900,0,1,0,0
4647.5,4.467,50020,1,2,7,1,1200,0,1,0,0
15153.5,7.719,155010,1,2,6,1,2700,0,0,1,0
13703.5,8.152,140385,1,2,10,0,11000,0,0,0,1
4731,5.961,51355,0,1,7,0,1650,0,0,0,1
13656,7.243,139190,0,4,7,0,1300,0,0,0,1
9100,4.951,94315,0,1,7,0,1650,0,0,0,1
15136,7.307,155020,0,3,10,0,12000,0,0,0,1
6125.5,4.345,64450,1,1,8,1,850,0,1,0,0
3160,4.372,35540,1,5,9,1,450,0,1,0,0
12228,7.567,126715,1,2,6,1,2700,0,0,1,0
7643,5.725,80220,1,2,8,1,900,0,1,0,0
140.5,2.855,3510,1,4,7,0,1300,0,0,0,1
3093,2.757,33735,1,5,9,1,450,0,1,0,0
7721.5,7.408,82380,0,3,10,0,12000,0,0,0,1
13678.5,8.165,141745,1,5,6,1,2200,0,0,1,0
7662.5,5.714,80535,1,1,6,1,2000,0,0,1,0
1710,4.591,22225,1,2,6,1,2700,0,0,1,0
15208.5,8.256,155940,0,5,9,0,450,0,1,0,0
13645.5,7.401,139770,0,3,10,1,12000,0,0,1,0
9067.5,4.261,92800,0,2,7,1,1200,0,1,0,0
7700.5,6.414,80485,1,2,8,0,900,0,1,0,0
9136,5.738,95370,1,2,10,0,11000,0,0,0,1
12137.5,6.401,125240,0,4,10,0,12000,0,0,0,1
9124,5.894,95365,0,2,8,1,900,0,1,0,0
7624.5,5.484,79820,1,3,10,1,12000,0,0,1,0
10556,4.698,106740,0,2,10,1,11000,0,0,1,0
12190,7.147,126575,1,2,10,1,11000,0,0,1,0
7650,5.623,79385,1,5,10,1,11400,0,0,1,0
12195.5,7.79,125880,0,2,10,1,11000,0,0,1,0
6250.5,6.141,66620,1,1,6,0,2000,0,0,0,1
206.5,3.619,5765,1,5,7,0,1650,0,0,0,1
6110,3.943,63830,0,1,9,0,650,1,0,0,0
4721,5.37,50965,0,1,8,0,850,1,0,0,0
13719,8.953,141650,0,4,6,1,2500,0,0,1,0
15150.5,7.82,154855,0,5,7,0,1650,0,0,0,1
3202.5,4.832,36670,0,4,6,0,2500,0,0,0,1
1627.5,3.355,19465,1,3,6,1,2200,0,0,1,0
12201,7.719,126740,0,5,6,1,2200,0,0,1,0
1727.5,4.606,20900,1,3,9,0,550,0,1,0,0
13557,6.472,137345,0,4,6,1,2500,0,0,1,0
10618,5.924,108530,0,5,9,0,450,0,1,0,0
175.5,4.156,6285,1,2,6,1,2700,0,0,1,0
13628,7.489,139955,0,1,7,1,1650,0,0,1,0
10619.5,6.516,109105,0,2,10,0,11000,0,0,0,1
7637.5,5.052,79180,0,2,7,1,1200,0,1,0,0
12184,7.069,126200,1,1,7,1,1650,0,0,1,0
3186.5,3.693,35065,1,1,8,1,850,0,1,0,0
4645.5,4.606,50915,0,3,8,1,1100,1,0,0,0
10611,5.826,109640,1,4,10,1,12000,0,0,1,0
13653.5,7.671,140680,1,5,8,0,650,0,1,0,0
7710.5,6.465,81075,0,1,8,0,850,0,1,0,0
13633,7.953,140350,0,4,10,0,12000,0,0,0,1
3161.5,4.454,35175,0,2,9,0,400,1,0,0,0
10695.5,8.05,110545,1,1,9,0,650,0,1,0,0
6222,5.579,65630,0,5,6,0,2200,0,0,0,1
7740.5,6.522,81880,1,4,9,0,260,0,1,0,0
7694.5,6.59,80090,0,4,10,1,12000,0,0,1,0
7608,5.191,79110,0,2,6,0,2700,0,0,0,1
9183.5,6.245,96650,1,2,10,1,11000,0,0,1,0
13618.5,6.668,139100,1,4,7,1,1300,0,0,1,0
15114,7.215,154515,1,3,7,1,1100,0,1,0,0
10752.5,8.033,112185,1,5,7,1,1650,0,0,1,0
1729.5,4.413,20850,1,5,8,1,650,0,1,0,0
10633,6.485,109115,0,3,7,1,1100,0,1,0,0
178,3.244,4950,1,1,6,0,2000,0,0,0,1
10640,5.989,108335,0,5,10,0,11400,0,0,0,1
13690,8.625,140605,0,2,7,0,1200,0,1,0,0
6100.5,3.906,64030,0,3,10,1,12000,0,0,1,0
10715.5,7.807,111360,1,1,7,0,1650,0,0,0,1
1727.5,5.109,22455,0,3,7,1,1100,1,0,0,0
1657.5,4.183,19325,0,3,8,0,1100,1,0,0,0
7650.5,6.103,80670,1,2,6,1,2700,0,0,1,0
9068,4.305,93345,0,5,7,0,1650,0,0,0,1
3238,5.809,37340,0,2,6,1,2700,0,0,1,0
7639,5.056,77880,0,3,9,0,550,0,1,0,0
15208.5,8.591,156040,0,2,8,1,900,0,1,0,0
9184,6.924,96175,1,4,9,0,260,0,1,0,0
12147.5,6.296,124635,1,3,10,1,12000,0,0,1,0
10699,7.827,110795,0,3,8,1,1100,0,1,0,0
10710,7.199,110645,1,3,10,0,12000,0,0,0,1
1767,5.346,22575,1,2,10,0,11000,0,0,0,1
13675.5,8.246,141155,0,3,6,1,2200,0,0,1,0
15151.5,7.394,155380,1,1,6,0,2000,0,0,0,1
15155.5,7.597,155050,1,1,6,1,2000,0,0,1,0
6204,4.974,65400,1,3,10,1,12000,0,0,1,0
134.5,3.162,5505,0,5,10,1,11400,0,0,1,0
3196,4.774,36970,1,5,9,1,450,0,1,0,0
4601.5,3.582,48115,0,5,7,0,1650,0,0,0,1
3192.5,4.447,35370,1,1,7,0,1650,0,0,0,1
15203,8.81,156890,0,5,10,0,11400,0,0,0,1
9203,6.701,96525,1,4,10,1,12000,0,0,1,0
12137,6.732,123580,0,1,9,0,650,0,1,0,0
6199.5,5.269,64875,0,1,6,1,2000,0,0,1,0
12136,6.948,125600,1,4,7,1,1300,0,0,1,0
12178.5,7.509,125930,0,5,6,0,2200,0,0,0,1
10696,6.982,110800,1,1,10,0,11350,0,0,0,1
189,3.558,5675,1,3,6,1,2200,0,0,1,0
15150.5,7.638,156150,1,3,6,0,2200,0,0,0,1
9159.5,6.089,95155,0,4,8,0,800,0,1,0,0
10603.5,5.718,109020,0,1,9,0,650,0,1,0,0
10695.5,7.479,111055,0,1,8,1,850,0,1,0,0
9115.5,5.356,94010,1,1,9,0,650,0,1,0,0
10698,7.409,110530,0,5,9,1,450,0,1,0,0
9084,4.721,93350,0,4,10,0,12000,0,0,0,1
6121,4.139,64835,1,3,7,0,1100,0,1,0,0
15131,7.357,154355,0,1,8,1,850,0,1,0,0
3212,5.495,36255,0,2,7,0,1200,1,0,0,0
10599.5,5.64,109450,0,2,10,0,11000,0,0,0,1
13755.5,9.25,142530,0,2,9,1,400,0,1,0,0
13665,7.861,139075,1,1,6,0,2000,0,0,0,1
4680.5,5.664,49785,1,2,10,1,11000,0,0,1,0
12159,6.88,125205,0,5,8,1,650,0,1,0,0
12267,9.003,128620,1,3,8,1,1100,0,1,0,0
12167,6.941,125300,1,4,7,0,1300,0,0,0,1
9062,4.187,92480,0,3,10,0,12000,0,0,0,1
7661.5,5.957,81225,1,5,7,0,1650,0,0,0,1
3182,4.45,35405,0,5,10,0,11400,0,0,0,1
15154.5,7.509,155300,0,3,9,1,550,0,1,0,0
7607.5,4.822,78325,1,5,7,0,1650,0,0,0,1
1683.5,4.176,20655,0,3,7,1,1100,1,0,0,0
4622.5,3.869,49100,0,2,6,0,2700,0,0,0,1
7668.5,5.451,79205,0,4,7,1,1300,0,0,1,0
6170.5,4.552,64350,0,3,9,0,550,1,0,0,0
7666.5,6.641,81485,1,4,7,0,1300,0,0,0,1
15210,7.601,155445,1,5,8,0,650,0,1,0,0
6091,3.386,63480,0,2,7,0,1200,1,0,0,0
189.5,3.457,5115,1,4,8,1,800,0,1,0,0
10730,7.421,111660,1,1,6,0,2000,0,0,0,1
6157.5,4.481,64440,1,1,10,0,11350,0,0,0,1
4678.5,5.247,52070,1,3,9,0,550,0,1,0,0
6091.5,3.791,63425,0,3,8,0,1100,1,0,0,0
15094.5,6.475,153590,0,2,7,0,1200,0,1,0,0
15195.5,7.28,154460,1,2,7,0,1200,0,1,0,0
6142,4.829,65080,0,2,10,0,11000,0,0,0,1
13639,7.465,139990,0,4,9,0,260,0,1,0,0
7764.5,6.722,82515,1,1,10,0,11350,0,0,0,1
7683.5,6.35,81470,1,5,8,0,650,0,1,0,0
4677,4.748,49485,1,1,8,1,850,0,1,0,0
4622,4.721,49810,0,5,6,1,2200,0,0,1,0
12102.5,6.806,124850,0,1,10,0,11350,0,0,0,1
13705.5,8.067,141020,1,1,9,0,650,0,1,0,0
12186,7.036,125605,1,1,6,0,2000,0,0,0,1
13563,6.411,138075,0,2,8,1,900,0,1,0,0
3101.5,3.02,34390,0,2,10,1,11000,0,0,1,0
12147.5,6.212,123590,1,3,6,1,2200,0,0,1,0
3215.5,4.285,35795,0,4,7,0,1300,0,0,0,1
9131.5,5.052,94280,1,4,6,0,2500,0,0,0,1
15174.5,8.131,155170,1,4,10,1,12000,0,0,1,0
1732.5,5.187,21725,0,1,9,0,650,1,0,0,0
1655.5,3.301,20010,1,3,9,0,550,0,1,0,0
4665.5,4.725,48915,0,2,7,0,1200,1,0,0,0
4726.5,5.42,51250,1,4,6,0,2500,0,0,0,1
4675.5,4.471,49040,0,2,9,1,400,1,0,0,0
